# VoIP rates (dollars per minute): from http://www.cheapvoipinc.com/Ratesheet-grey.csv
dialprefix,destination,rateinitial
6691601,Thailand Mobile AIS,0.0081
6691602,Thailand Mobile AIS,0.0081
6691603,Thailand Mobile AIS,0.0081
6691604,Thailand Mobile AIS,0.0081
6691605,Thailand Mobile AIS,0.0081
6691606,Thailand Mobile AIS,0.0081
6691607,Thailand Mobile AIS,0.0081
6691608,Thailand Mobile AIS,0.0081
6691609,Thailand Mobile AIS,0.0081
6691610,Thailand Mobile AIS,0.0081
6691612,Thailand Mobile AIS,0.0081
6691613,Thailand Mobile AIS,0.0081
6691614,Thailand Mobile AIS,0.0081
6691615,Thailand Mobile AIS,0.0081
6691616,Thailand Mobile AIS,0.0081
6691617,Thailand Mobile AIS,0.0081
6691618,Thailand Mobile AIS,0.0081
6691619,Thailand Mobile AIS,0.0081
6691620,Thailand Mobile AIS,0.0081
6691621,Thailand Mobile AIS,0.0081
6691623,Thailand Mobile AIS,0.0081
6691624,Thailand Mobile AIS,0.0081
6691625,Thailand Mobile AIS,0.0081
6691626,Thailand Mobile AIS,0.0081
6691627,Thailand Mobile AIS,0.0081
6691628,Thailand Mobile AIS,0.0081
6691629,Thailand Mobile AIS,0.0081
6691630,Thailand Mobile AIS,0.0081
6691631,Thailand Mobile AIS,0.0081
6691632,Thailand Mobile AIS,0.0081
6691634,Thailand Mobile AIS,0.0081
6691635,Thailand Mobile AIS,0.0081
6691636,Thailand Mobile AIS,0.0081
6691637,Thailand Mobile AIS,0.0081
6691638,Thailand Mobile AIS,0.0081
6691639,Thailand Mobile AIS,0.0081
6691640,Thailand Mobile AIS,0.0081
6691641,Thailand Mobile AIS,0.0081
6691642,Thailand Mobile AIS,0.0081
6691643,Thailand Mobile AIS,0.0081
6691645,Thailand Mobile AIS,0.0081
6691646,Thailand Mobile AIS,0.0081
6691647,Thailand Mobile AIS,0.0081
6691648,Thailand Mobile AIS,0.0081
6691649,Thailand Mobile AIS,0.0081
6691650,Thailand Mobile AIS,0.0081
6691651,Thailand Mobile AIS,0.0081
6691652,Thailand Mobile AIS,0.0081
6691653,Thailand Mobile AIS,0.0081
6691654,Thailand Mobile AIS,0.0081
6691656,Thailand Mobile AIS,0.0081
6691657,Thailand Mobile AIS,0.0081
6691658,Thailand Mobile AIS,0.0081
6691659,Thailand Mobile AIS,0.0081
6691660,Thailand Mobile AIS,0.0081
6691661,Thailand Mobile AIS,0.0081
6691662,Thailand Mobile AIS,0.0081
6691663,Thailand Mobile AIS,0.0081
6691664,Thailand Mobile AIS,0.0081
6691665,Thailand Mobile AIS,0.0081
6691667,Thailand Mobile AIS,0.0081
6691668,Thailand Mobile AIS,0.0081
6691669,Thailand Mobile AIS,0.0081
6691670,Thailand Mobile AIS,0.0081
6691671,Thailand Mobile AIS,0.0081
6691672,Thailand Mobile AIS,0.0081
6691673,Thailand Mobile AIS,0.0081
6691674,Thailand Mobile AIS,0.0081
6691675,Thailand Mobile AIS,0.0081
6691676,Thailand Mobile AIS,0.0081
6691678,Thailand Mobile AIS,0.0081
6691679,Thailand Mobile AIS,0.0081
6691680,Thailand Mobile AIS,0.0081
6691681,Thailand Mobile AIS,0.0081
6691682,Thailand Mobile AIS,0.0081
6691683,Thailand Mobile AIS,0.0081
6691684,Thailand Mobile AIS,0.0081
6691685,Thailand Mobile AIS,0.0081
6691686,Thailand Mobile AIS,0.0081
6691687,Thailand Mobile AIS,0.0081
6691689,Thailand Mobile AIS,0.0081
6691690,Thailand Mobile AIS,0.0081
6691691,Thailand Mobile AIS,0.0081
6691692,Thailand Mobile AIS,0.0081
6691693,Thailand Mobile AIS,0.0081
6691694,Thailand Mobile AIS,0.0081
6691695,Thailand Mobile AIS,0.0081
66914,Thailand Mobile DTAC,0.0074
1868285,Trinidad and Tobago - Mobile Digicel,0.1641
1868289,Trinidad and Tobago - Mobile Digicel,0.1641
21630,Tunisia Fixed Orange,0.445
21631,Tunisia Fixed Orange,0.445
21632,Tunisia Fixed Orange,0.445
21633,Tunisia Fixed Orange,0.445
21634,Tunisia Fixed Orange,0.445
21635,Tunisia Fixed Orange,0.445
216365,Tunisia Fixed Orange,0.445
216366,Tunisia Fixed Orange,0.445
216367,Tunisia Fixed Orange,0.445
216368,Tunisia Fixed Orange,0.445
216369,Tunisia Fixed Orange,0.445
21637,Tunisia Fixed Orange,0.445
21638,Tunisia Fixed Orange,0.445
21639,Tunisia Fixed Orange,0.445
216360,Tunisia Mobile Ooredoo,0.4509
216361,Tunisia Mobile Ooredoo,0.4509
216362,Tunisia Mobile Ooredoo,0.4509
216363,Tunisia Mobile Ooredoo,0.4509
216364,Tunisia Mobile Ooredoo,0.4509
21680,Tunisia Special Services,1.25
21682,Tunisia Special Services,1.25
21688,Tunisia Special Services,1.25
90500,Turkey Mobile Avea,0.1002
905010,Turkey Mobile Avea,0.1002
905011,Turkey Mobile Avea,0.1002
9050120,Turkey Mobile Avea,0.1002
9050121,Turkey Mobile Avea,0.1002
9050122,Turkey Mobile Avea,0.1002
9050123,Turkey Mobile Avea,0.1002
9050124,Turkey Mobile Avea,0.1002
9050125,Turkey Mobile Avea,0.1002
9050126,Turkey Mobile Avea,0.1002
9050127,Turkey Mobile Avea,0.1002
90501280,Turkey Mobile Avea,0.1002
90501281,Turkey Mobile Avea,0.1002
90501282,Turkey Mobile Avea,0.1002
90501283,Turkey Mobile Avea,0.1002
90501284,Turkey Mobile Avea,0.1002
90501285,Turkey Mobile Avea,0.1002
90501286,Turkey Mobile Avea,0.1002
90501287,Turkey Mobile Avea,0.1002
90501289,Turkey Mobile Avea,0.1002
9050129,Turkey Mobile Avea,0.1002
905013,Turkey Mobile Avea,0.1002
905014,Turkey Mobile Avea,0.1002
905015,Turkey Mobile Avea,0.1002
905016,Turkey Mobile Avea,0.1002
905017,Turkey Mobile Avea,0.1002
905018,Turkey Mobile Avea,0.1002
905019,Turkey Mobile Avea,0.1002
90502,Turkey Mobile Avea,0.1002
90503,Turkey Mobile Avea,0.1002
90504,Turkey Mobile Avea,0.1002
90505,Turkey Mobile Avea,0.1002
90506,Turkey Mobile Avea,0.1002
90507,Turkey Mobile Avea,0.1002
90508,Turkey Mobile Avea,0.1002
90509,Turkey Mobile Avea,0.1002
9051,Turkey Mobile,0.0299
90510260,Turkey Mobility Services,0.0278
90510261,Turkey Mobility Services,0.0278
99362,Turkmenistan - Mobile,0.1004
99369,Turkmenistan - Mobile,0.1004
1649239,Turks and Caicos - Mobile,0.2235
443,United Kingdom Wide numbers,0.0121
447460,United Kingdom Mobile Three,0.0163
447462,United Kingdom Mobile Three,0.0163
447463,United Kingdom Mobile Three,0.0163
44710,United Kingdom - Mobile O2,0.13
447461,United Kingdom Mobile O2,0.0841
4474573,United Kingdom Mobile,0.1943
4474575,United Kingdom Mobile,0.1943
4474650,United Kingdom - Mobile T-mobile,0.13
4474651,United Kingdom - Mobile T-mobile,0.13
447467,United Kingdom Mobile Vodafone,0.0217
447468,United Kingdom Mobile Vodafone,0.0217
447469,United Kingdom Mobile Vodafone,0.0217
447470,United Kingdom Mobile Vodafone,0.0217
447471,United Kingdom Mobile Vodafone,0.0217
4474172,United Kingdom Mobile Alternative Networks,0.1771
4474179,United Kingdom Mobile Alternative Networks,0.1771
4475595,United Kingdom Mobile Alternative Networks,0.1771
4477000,United Kingdom Mobile Alternative Networks,0.1771
4477442,United Kingdom Mobile Alternative Networks,0.1771
4477443,United Kingdom Mobile Alternative Networks,0.1771
4478221,United Kingdom Mobile Alternative Networks,0.1771
4478722,United Kingdom Mobile Alternative Networks,0.1771
4478727,United Kingdom Mobile Alternative Networks,0.1771
4478933,United Kingdom Mobile Alternative Networks,0.1771
4479245,United Kingdom Mobile Alternative Networks,0.1771
4479782,United Kingdom Mobile Alternative Networks,0.1771
58416,Venezuela Mobile Movilnet,0.0182
26378,Zimbabwe Mobile Econet,0.4342
9376,Afghanistan Mobile MTN,0.1484
3552253,Albania Fixed AMC,0.1614
3552254,Albania Fixed AMC,0.1614
3552440,Albania Fixed AMC,0.1614
35527280,Albania Fixed AMC,0.1614
35528143,Albania Fixed AMC,0.1614
35528144,Albania Fixed AMC,0.1614
35528270,Albania - Fixed AMC,0.1298
35528923,Albania Fixed AMC,0.1614
35537853,Albania Fixed AMC,0.1614
3554630,Albania Fixed AMC,0.1614
3554631,Albania Fixed AMC,0.1614
3554632,Albania Fixed AMC,0.1614
3554633,Albania Fixed AMC,0.1614
35557494,Albania Fixed AMC,0.1614
54116261,Argentina Special Services TYPE_A,1.25
54221587,Argentina - Special Services,0.0083
6127,Australia City Group,0.0131
61474,Australia Mobile Telstra,0.041
61475,Australia Mobile Telstra,0.041
614901,Australia - Mobile Telstra,0.0579
614902,Australia - Mobile Telstra,0.0579
614903,Australia - Mobile Telstra,0.0579
436810,Austria Mobile Mobilkom,0.016
436811,Austria Mobile Mobilkom,0.016
436812,Austria Mobile Mobilkom,0.016
436813,Austria Mobile Mobilkom,0.016
436814,Austria Mobile Mobilkom,0.016
436815,Austria Mobile Mobilkom,0.016
436816,Austria Mobile Mobilkom,0.016
436817,Austria Mobile Mobilkom,0.016
4368180,Austria Mobile Mobilkom,0.016
4368181,Austria Mobile Mobilkom,0.016
4368182,Austria Mobile Mobilkom,0.016
4368183,Austria Mobile Three,0.0155
4368185,Austria Mobile Mobilkom,0.016
4368186,Austria Mobile Mobilkom,0.016
4368187,Austria Mobile Mobilkom,0.016
4368188,Austria Mobile Mobilkom,0.016
4368189,Austria Mobile Mobilkom,0.016
436819,Austria - Mobile Mobilkom,0.0176
4368184,Austria Mobile Mobilkom,0.016
973350,Bahrain - Mobile STC,0.0612
973351,Bahrain - Mobile STC,0.0612
32770005,Belgium Mobile Mobistar,0.0186
324665,Belgium Mobile,0.0225
324666,Belgium Mobile,0.0225
324667,Belgium Mobile,0.0225
59133,Bolivia - Fixed Santa Cruz,0.0906
59139,Bolivia - Fixed Santa Cruz,0.0906
267774,Botswana Mobile Orange,0.2306
267775,Botswana Mobile Orange,0.2306
55119520,Brazil - Mobile TIM,0.0241
55119521,Brazil - Mobile TIM,0.0241
55119522,Brazil - Mobile TIM,0.0241
55119523,Brazil - Mobile TIM,0.0241
55119524,Brazil - Mobile TIM,0.0241
551195250,Brazil - Mobile TIM,0.0241
551195251,Brazil - Mobile TIM,0.0241
551195268,Brazil - Mobile TIM,0.0241
551195269,Brazil - Mobile TIM,0.0241
55119527,Brazil - Mobile TIM,0.0241
55119528,Brazil - Mobile TIM,0.0241
55119529,Brazil - Mobile TIM,0.0241
85531,Cambodia Mobile Metfone,0.0666
23853,Cape Verde Mobile Unitel,0.2488
86181,China Mobile,0.008
5722560,Colombia - LEX,0.0604
5722566,Colombia - LEX,0.0478
572264,Colombia LEX,0.0507
57290917,Colombia LEX,0.0507
57290918,Colombia LEX,0.0507
57290919,Colombia LEX,0.0507
57290928,Colombia LEX,0.0507
57290929,Colombia LEX,0.0507
5729157,Colombia LEX,0.0507
57486,Colombia LEX,0.0507
5065,Costa Rica - Mobile,0.0479
5067,Costa Rica Mobile Claro,0.0553
420703,Czech Republic Mobile,0.0485
42070300,Czech Republic Mobile T-Mobile,0.0478
42077077,Czech Republic Mobile T-Mobile,0.0478
42077177,Czech Republic Mobile T-Mobile,0.0478
42077272,Czech Republic Mobile T-Mobile,0.0478
42077273,Czech Republic Mobile T-Mobile,0.0478
42077277,Czech Republic Mobile T-Mobile,0.0478
42077880,Czech Republic Mobile T-Mobile,0.0478
42079083,Czech Republic Mobile T-Mobile,0.0478
42079797,Czech Republic Mobile T-Mobile,0.0478
42079799,Czech Republic Mobile T-Mobile,0.0478
42079950,Czech Republic Mobile T-Mobile,0.0478
42079951,Czech Republic Mobile T-Mobile,0.0478
42079979,Czech Republic Mobile T-Mobile,0.0478
42079999,Czech Republic Mobile T-Mobile,0.0478
4207700,Czech Republic Mobile Vodafone,0.053
4207701,Czech Republic - Mobile Vodafone,0.0186
4207702,Czech Republic - Mobile Vodafone,0.0186
420773,Czech Republic Mobile Vodafone,0.053
420774,Czech Republic Mobile Vodafone,0.053
420775,Czech Republic Mobile Vodafone,0.053
420776,Czech Republic Mobile Vodafone,0.053
420777,Czech Republic Mobile Vodafone,0.053
4207780,Czech Republic Mobile Vodafone,0.053
4207781,Czech Republic Mobile Vodafone,0.053
4207782,Czech Republic Mobile Vodafone,0.053
4207783,Czech Republic Mobile Vodafone,0.053
4207784,Czech Republic Mobile Vodafone,0.053
4207785,Czech Republic Mobile Vodafone,0.053
4207786,Czech Republic Mobile Vodafone,0.053
4207787,Czech Republic Mobile Vodafone,0.053
42077881,Czech Republic Mobile Vodafone,0.053
42077882,Czech Republic Mobile Vodafone,0.053
42077883,Czech Republic Mobile Vodafone,0.053
42077884,Czech Republic Mobile Vodafone,0.053
42077885,Czech Republic Mobile Vodafone,0.053
42077886,Czech Republic Mobile Vodafone,0.053
42077887,Czech Republic Mobile Vodafone,0.053
42077888,Czech Republic Mobile Vodafone,0.053
42077889,Czech Republic Mobile Vodafone,0.053
4207789,Czech Republic Mobile Vodafone,0.053
453235,Denmark Mobile,0.0141
459299,Denmark Mobile TDC,0.0132
1849243,Dominican Republic Mobile Orange,0.0686
1849244,Dominican Republic Mobile Orange,0.0686
1849245,Dominican Republic Mobile Orange,0.0686
1849246,Dominican Republic Mobile Orange,0.0686
1849247,Dominican Republic Mobile Orange,0.0686
1849248,Dominican Republic Mobile Orange,0.0686
1849249,Dominican Republic Mobile Orange,0.0686
184925,Dominican Republic Mobile Orange,0.0686
1849260,Dominican Republic - Mobile Orange,0.0685
1849261,Dominican Republic - Mobile Orange,0.0685
1849262,Dominican Republic - Mobile Orange,0.0685
1849263,Dominican Republic - Mobile Orange,0.0685
1849264,Dominican Republic - Mobile Orange,0.0685
1849265,Dominican Republic - Mobile Orange,0.0685
1849266,Dominican Republic - Mobile Orange,0.0685
1849267,Dominican Republic - Mobile Orange,0.0685
24398,Democratic Republic Of The Congo Mobile Airtel,0.2934
5939586,Ecuador Mobile Movistar,0.1871
5037072,El Salvador Mobile Digicel,0.1375
50370730,El Salvador Mobile Digicel,0.1375
50370731,El Salvador Mobile Digicel,0.1375
50370732,El Salvador Mobile Digicel,0.1375
50370733,El Salvador Mobile Digicel,0.1375
50370734,El Salvador Mobile Digicel,0.1375
503615,El Salvador Mobile Movistar,0.1716
503616,El Salvador Mobile Movistar,0.1716
503617,El Salvador Mobile Movistar,0.1716
503618,El Salvador Mobile Movistar,0.1716
50370709,El Salvador - Mobile Saltel,0.1752
339731,France Fixed Free,0.0064
339735,France Fixed Free,0.0064
339736,France Fixed Free,0.0064
339781,France Fixed Free,0.0064
3397820,France Fixed Free,0.0064
3397821,France Fixed Free,0.0064
3397822,France Fixed Free,0.0064
339785,France Fixed Free,0.0064
339786,France Fixed Free,0.0064
3398031,France Fixed Free,0.0064
3398032,France Fixed Free,0.0064
3398033,France Fixed Free,0.0064
3398034,France Fixed Free,0.0064
3398036,France Fixed Free,0.0064
3398037,France Fixed Free,0.0064
3398038,France Fixed Free,0.0064
3398039,France Fixed Free,0.0064
3398041,France Fixed Free,0.0064
3398042,France Fixed Free,0.0064
3398043,France Fixed Free,0.0064
3398044,France Fixed Free,0.0064
3398045,France Fixed Free,0.0064
3398046,France Fixed Free,0.0064
3398047,France Fixed Free,0.0064
3398048,France Fixed Free,0.0064
3398049,France Fixed Free,0.0064
3398051,France Fixed Free,0.0064
3398052,France Fixed Free,0.0064
3398053,France Fixed Free,0.0064
3398054,France Fixed Free,0.0064
3398055,France Fixed Free,0.0064
3398056,France Fixed Free,0.0064
3398057,France Fixed Free,0.0064
3398058,France Fixed Free,0.0064
3398059,France Fixed Free,0.0064
3398061,France Fixed Free,0.0064
3398062,France Fixed Free,0.0064
3398063,France Fixed Free,0.0064
3398064,France Fixed Free,0.0064
3398065,France Fixed Free,0.0064
3398066,France Fixed Free,0.0064
3398067,France Fixed Free,0.0064
3398068,France Fixed Free,0.0064
3398069,France Fixed Free,0.0064
3398071,France Fixed Free,0.0064
3398072,France Fixed Free,0.0064
3398073,France Fixed Free,0.0064
3398074,France Fixed Free,0.0064
3398075,France Fixed Free,0.0064
3398076,France Fixed Free,0.0064
3398077,France Fixed Free,0.0064
3398078,France Fixed Free,0.0064
3398079,France Fixed Free,0.0064
3398081,France Fixed Free,0.0064
3398082,France Fixed Free,0.0064
3398083,France Fixed Free,0.0064
3398084,France Fixed Free,0.0064
3398085,France Fixed Free,0.0064
3398086,France Fixed Free,0.0064
3398087,France Fixed Free,0.0064
3398088,France Fixed Free,0.0064
3398089,France Fixed Free,0.0064
3398090,France Fixed Free,0.0064
3398091,France Fixed Free,0.0064
3398092,France Fixed Free,0.0064
3398093,France Fixed Free,0.0064
3398094,France Fixed Free,0.0064
3398095,France Fixed Free,0.0064
3398096,France Fixed Free,0.0064
3398097,France Fixed Free,0.0064
3398099,France Fixed Free,0.0064
339840,France Fixed Free,0.0064
339841,France Fixed Free,0.0064
339842,France Fixed Free,0.0064
339843,France Fixed Free,0.0064
339844,France Fixed Free,0.0064
339845,France Fixed Free,0.0064
3398531,France Fixed Free,0.0064
3398532,France Fixed Free,0.0064
3398533,France Fixed Free,0.0064
3398534,France Fixed Free,0.0064
3398536,France Fixed Free,0.0064
3398537,France Fixed Free,0.0064
3398538,France Fixed Free,0.0064
3398539,France Fixed Free,0.0064
3398541,France Fixed Free,0.0064
3398542,France Fixed Free,0.0064
3398543,France Fixed Free,0.0064
3398544,France Fixed Free,0.0064
3398545,France Fixed Free,0.0064
3398546,France Fixed Free,0.0064
3398547,France Fixed Free,0.0064
3398548,France Fixed Free,0.0064
3398549,France Fixed Free,0.0064
3398551,France Fixed Free,0.0064
3398552,France Fixed Free,0.0064
3398553,France Fixed Free,0.0064
3398554,France Fixed Free,0.0064
3398555,France Fixed Free,0.0064
3398556,France Fixed Free,0.0064
3398557,France Fixed Free,0.0064
3398558,France Fixed Free,0.0064
3398559,France Fixed Free,0.0064
3398561,France Fixed Free,0.0064
3398562,France Fixed Free,0.0064
3398563,France Fixed Free,0.0064
3398564,France Fixed Free,0.0064
3398565,France Fixed Free,0.0064
3398566,France Fixed Free,0.0064
3398567,France Fixed Free,0.0064
3398568,France Fixed Free,0.0064
3398569,France Fixed Free,0.0064
3398571,France Fixed Free,0.0064
3398572,France Fixed Free,0.0064
3398573,France Fixed Free,0.0064
3398574,France Fixed Free,0.0064
3398575,France Fixed Free,0.0064
3398576,France Fixed Free,0.0064
3398577,France Fixed Free,0.0064
3398578,France Fixed Free,0.0064
3398579,France Fixed Free,0.0064
3398581,France Fixed Free,0.0064
3398582,France Fixed Free,0.0064
3398583,France Fixed Free,0.0064
3398584,France Fixed Free,0.0064
3398585,France Fixed Free,0.0064
3398586,France Fixed Free,0.0064
3398587,France Fixed Free,0.0064
3398588,France Fixed Free,0.0064
3398589,France Fixed Free,0.0064
3398590,France Fixed Free,0.0064
3398591,France Fixed Free,0.0064
3398592,France Fixed Free,0.0064
3398593,France Fixed Free,0.0064
3398594,France Fixed Free,0.0064
3398595,France Fixed Free,0.0064
3398596,France Fixed Free,0.0064
3398597,France Fixed Free,0.0064
3398599,France Fixed Free,0.0064
339890,France Fixed Free,0.0064
339891,France Fixed Free,0.0064
339892,France Fixed Free,0.0064
339893,France Fixed Free,0.0064
339894,France Fixed Free,0.0064
339895,France Fixed Free,0.0064
337546,France Mobile,0.0256
59469417,French Guiana Mobile Outremer,0.0241
59469418,French Guiana Mobile Outremer,0.0241
59469419,French Guiana Mobile Outremer,0.0241
6893,French Polynesia Mobile,0.2203
68989,French Polynesia Mobile,0.2203
147350,Grenada Special Services,1.25
59069008,Guadeloupe Mobile Digicel,0.0189
59069009,Guadeloupe Mobile Digicel,0.0189
59069078,Guadeloupe Mobile Outremer,0.0168
59069079,Guadeloupe Mobile Outremer,0.0168
59069089,Guadeloupe Mobile Outremer,0.0168
502323,Guatemala Mobile Tigo,0.1293
502324,Guatemala Mobile Tigo,0.1293
502325,Guatemala Mobile Tigo,0.1293
502326,Guatemala Mobile Tigo,0.1293
502327,Guatemala Mobile Tigo,0.1293
502328,Guatemala Mobile Tigo,0.1293
502329,Guatemala Mobile Tigo,0.1293
502330,Guatemala Mobile Tigo,0.1293
50240,Guatemala Mobile Tigo,0.1293
5024476,Guatemala Mobile Tigo,0.1293
5024477,Guatemala Mobile Tigo,0.1293
5024478,Guatemala Mobile Tigo,0.1293
5024479,Guatemala Mobile Tigo,0.1293
502448,Guatemala Mobile Tigo,0.1293
502449,Guatemala Mobile Tigo,0.1293
50245,Guatemala Mobile Tigo,0.1293
50246,Guatemala Mobile Tigo,0.1293
5024773,Guatemala Mobile Tigo,0.1293
5024774,Guatemala Mobile Tigo,0.1293
5024775,Guatemala Mobile Tigo,0.1293
5024776,Guatemala Mobile Tigo,0.1293
5024777,Guatemala Mobile Tigo,0.1293
5024778,Guatemala Mobile Tigo,0.1293
5024779,Guatemala Mobile Tigo,0.1293
502478,Guatemala Mobile Tigo,0.1293
502479,Guatemala Mobile Tigo,0.1293
502480,Guatemala Mobile Tigo,0.1293
502481,Guatemala Mobile Tigo,0.1293
5024822,Guatemala Mobile Tigo,0.1293
5024823,Guatemala Mobile Tigo,0.1293
5024824,Guatemala Mobile Tigo,0.1293
5024825,Guatemala Mobile Tigo,0.1293
5024826,Guatemala Mobile Tigo,0.1293
5024827,Guatemala Mobile Tigo,0.1293
5024828,Guatemala Mobile Tigo,0.1293
5024829,Guatemala Mobile Tigo,0.1293
502483,Guatemala Mobile Tigo,0.1293
502484,Guatemala Mobile Tigo,0.1293
502485,Guatemala Mobile Tigo,0.1293
502486,Guatemala Mobile Tigo,0.1293
502487,Guatemala Mobile Tigo,0.1293
502488,Guatemala Mobile Tigo,0.1293
502489,Guatemala Mobile Tigo,0.1293
50249,Guatemala Mobile Tigo,0.1293
502500,Guatemala Mobile Tigo,0.1293
502503,Guatemala Mobile Tigo,0.1293
502504,Guatemala Mobile Tigo,0.1293
502505,Guatemala Mobile Tigo,0.1293
502506,Guatemala Mobile Tigo,0.1293
502515,Guatemala Mobile Tigo,0.1293
502516,Guatemala Mobile Tigo,0.1293
502517,Guatemala Mobile Tigo,0.1293
502518,Guatemala Mobile Tigo,0.1293
502519,Guatemala Mobile Tigo,0.1293
502520,Guatemala Mobile Tigo,0.1293
502530,Guatemala Mobile Tigo,0.1293
5025314,Guatemala Mobile Tigo,0.1293
5025315,Guatemala Mobile Tigo,0.1293
5025316,Guatemala Mobile Tigo,0.1293
5025317,Guatemala Mobile Tigo,0.1293
5025318,Guatemala Mobile Tigo,0.1293
5025319,Guatemala Mobile Tigo,0.1293
502532,Guatemala Mobile Tigo,0.1293
502533,Guatemala Mobile Tigo,0.1293
502534,Guatemala Mobile Tigo,0.1293
502535,Guatemala Mobile Tigo,0.1293
502536,Guatemala Mobile Tigo,0.1293
502537,Guatemala Mobile Tigo,0.1293
502538,Guatemala Mobile Tigo,0.1293
502552,Guatemala Mobile Tigo,0.1293
5025550,Guatemala Mobile Tigo,0.1293
5025551,Guatemala Mobile Tigo,0.1293
5025552,Guatemala Mobile Tigo,0.1293
5025553,Guatemala Mobile Tigo,0.1293
