,class,documents
4649,26,"@SEANJisSOMEAN u should let my get on that new @soyisreal track. I can drop a verse and send w. the beat tomorrow.
"
4650,26,"@JeanGreasy I can dig it.
"
4651,26,"Co-signed. RT @iconthemicking: I'm amazed people still pay to go see DOOM when he may not show up but don't see quality acts that do.
"
4652,26,"will she have tight leather pants? @iconthemicking @JeanGreasy
"
4653,26,"@NygeeLIVE NICE! Artwork is sick, dude.
"
4654,26,"@HipHopUpdate good luck to em.
"
4655,26,"@djchela not suprising. Most christian holidays are adaptations of pagan ones. Especially christmas.
"
4656,26,"@SEANJisSOMEAN tell him to pass some this way. Procrastinatin ass niggas.
"
4657,26,"So it turns out that once they get cold, mixed vegetables from the chinese spot are NOT the bizness.
"
4658,26,"It is fuckin freezin in this goddam control room
"
4659,26,"Yeah so... I went a little crazy on youtube cause of the whole v-day thing. See it on my FB... http://facebook.com/aminormusic
"
4660,26,"@SEANJisSOMEAN I'ma have u that beat tomorrow, dude.
"
4661,26,"@Treal_Eliseo that's cold.
"
4662,26,"Never thought I'd ever see public tranist be early. And on Valentine's day? #fuckouttahere
"
4663,26,"@9thWonderMusic u have to record video of this lecture and upload.  its always dope hearing you speak.
"
4664,26,"@CubanKelley what day is it? If its a day I work, i'll just stay downtown after work. if y'all could gimme a ride home, that'd be great.
"
4665,26,"@FlyDefinition Hey what's good with that interview you was talkin bout mang? Was u serious? If so, let's do it!
"
4666,26,"@WesFif u are wildin, homie. Coraline got you all fucked up.
"
4667,26,"@NessLeeTheRtist where u at cuz?
"
4668,26,"@seandammit happy birthyday, dude!
"
4669,26,"@g_ro gimme like another week to work on the outlines and we can get up again. I still wanna tackle this.
"
4670,26,"@g_ro yo... sorry I haven't gotten back to u bout that idea we talked bout. Been tryin to handle some personal issues.
"
4671,26,"@fall3nmelody keep it up. Shit'll pay off in a minute. I've lost 12 lbs since I started back on #bodybygoddy
"
4672,26,"@iconthemicking Ceel-Lo decided to the all black everything with his diamonds. He was blingin crazy @ the goodie mob tour.
"
4673,26,"Is it sad that my day just improved cause I found out that there Is a twitter & facebook app for the sidekick 3?
"
4674,26,"Writing... but not rap songs. It's called ''having multiple streams of revenue'', people.
"
4675,26,"Yyyyeeeaahhh... so with all the negative twitter/facebook backlash I think I'm just gonna pass on ever hearing the ""We Are the Word"" remake.
"
4676,26,"Today's riding music: @imOutasight ""Further"". I swear this could have been dude's major label album. I feel like I owe him $10.
"
4677,26,"""Damn, damn, damn, damn... "" - Outkast
"
4678,26,"@geishawithagun cool
"
4679,26,"@CubanKelley I gotta buy a new car.  I found the one I want and I've locked it down. Now I'm just waiting on the bank.
"
4680,26,"@ZeeImports i'ma have to copy in some more bars of the beat so i got some lead in.
"
4681,26,"@ZeeImports yo dude... the way you redid the intro, it's mad hard to start rapping when the drums drop. the bpms dont match at all.
"
4682,26,"Back at home. Bored, bored, bored... got some work to do but can't concentrate. This #ivegotabrokencar shit is for the birds.
"
4683,26,"LOL! RT @iconthemicking: Woulda made more sense for Drake to be at the rookie game
"
4684,26,"True Story. RT @Vandalyzm: What I look like/ spending my nights in jail/ I could never be a thug/ they dont dress this well.
"
4685,26,"@iconthemicking that's what I was thinking. he prolly just got another check.
"
4686,26,"@imOutasight good review dude. can't wait for the LP.
"
4687,26,"its amazing that after weeks of not drinking one glass of beer gives me a buzz... #cheapdate
"
4688,26,"@SEANJisSOMEAN slum village is a different story, though.
"
4689,26,"@SEANJisSOMEAN elzhi is cool, but his tour mixtape was better than his solo album and most of his concepts have been done b4.
"
4690,26,"@SEANJisSOMEAN out of that bunch, I'd most listen to J. Cole. Blu gets 2nd place.
"
4691,26,"@ZeeImports Nah. Gonna try and lay it down later today.
"
4692,26,"@FlyDefinition Man... my gov't gone be in all the fuckin articles and interviews anyway... the IRS will always find you.
"
4693,26,"So... I recently decided to start using my govt. name for music instead of Godamus. Is there any way to make a smooth twitter transition?
"
4694,26,"@ksalaambeatnick whattup y'all? thanks for the follow.
"
4695,26,"Finally finished this hook I've owed someone for about a year... But if I must say so... It was worth the wait. #CutTheCheck
"
4696,26,"I read the John Mayer interview and I really don't see why everyone is so mad.
"
4697,26,"Playing a show in Orlando, FL at 9:00 PM today at Club Escape http://bit.ly/7ncVkX
"
4698,26,"Hell must have frozen over.  Florida certainly has.
"
4699,26,"Tax Season is turning out to be so underwhelming...
"
4700,26,"Okay... so I'm seeing all these tweets about @johncmayer... WTF did dude say that got y'all heated?
"
4701,26,"@kennethcold ZZZZZZZZIIIIIIIIINNNNNNNNNNGGGGGG!
"
4702,26,"@IMAKEMADBEATS I hate all you eternally skinny people.
"
4703,26,"Egg white omelet w/ mushrooms, peppers, tomatoes & fat free cheddar. Water on the Rocks. #BodyByGoddy #iDoesThis
"
4704,26,"Enough procrastinating... Bout to make an eggwhite omelet then hop in the studio and knock out this Carnival beat for @LordDevastate...
"
4705,26,"@DJSKREAMALLPRO holy shit
"
4706,26,"@mousebudden not if u and the snowman tag team her.
"
4707,26,"@DJSKREAMALLPRO is that the call center up near UCF?
"
4708,26,"@ZeeImports i'll try to get this recorded tomorrow
"
4709,26,"Just remember to cut the check.
"
4710,26,"Just wrote a great hook for one of @iMyVerse's songs produced by me. Producers... Holler at me. I will write for you.
"
4711,26,"@ZeeImports Good shit.
"
4712,26,"@JacquesMorels http://bit.ly/aO5gR2
"
4713,26,"@JacquesMorels i've seen a trailer for it. looks like it'll be dope.
"
4714,26,"@JacquesMorels he's got a reality tv series that's supposed to be droppin on MTV.  he signed wit Nick Cannon's label.
"
4715,26,"@Fishr Do I get my own rocket launcher?
"
4716,26,"@ZeeImports Yo... I finished writin that track, fam. Send the protools whenever u get it done.
"
4717,26,"@lawshiphop yo son... peeped the track. I'm really diggin it. Lookin forward to the mixtape.
"
4718,26,"@CubanKelley every episode of supernatural. my ex put me on to thatshit
"
4719,26,"@CubanKelley werd. i've seen every episode
"
4720,26,"@CubanKelley The wire is fantastic! You have to watch at least the first season.
"
4721,26,"@CubanKelley Good shit.
"
4722,26,"Damn... Y'all ain't ready for this shit @iMyVerse is puttin down. This poem she's recording is bananas!
"
4723,26,"@iMyverse: ""What the fuck is wrong with me?"" Me:""Do you want the short version or the list?""
"
4724,26,"I'm starting to remember why I usually don't do the late night thing. I guess I'm a rare breed as most species of rapper are nocturnal.
"
4725,26,"Is facebook down?
"
4726,26,"Audio Engineer status... Up in the studio recording @iMyVerse... @MaddIllz executive producing/managing and writing...
"
4727,26,"@SEANJisSOMEAN wwwweeeerrrrrdddd. it's a wednsday so I can make that. when tickets go on sale?
"
4728,26,"@SEANJisSOMEAN when and where?
"
4729,26,"After so many weeks of strictly being on some writing/producing steez, I have returned to the booth.
"
4730,26,"damn... I'd forgotten how amusing twitter can be.
"
4731,26,"""We'll go fast... we'll go slow... whatever u want let me know... no wood grain... no rims with spokes... it's just me and my radio..."" - Me
"
4732,26,"New show announced in Hallandale Beach, FL at Jake's Bar on February 16, 2010 http://bit.ly/awV8Kv
"
4733,26,"I'm discovering that car shopping on a sunday is quite difficult if the dealership is closed.
"
4734,26,"off to the flea markets...
"
4735,26,"dopeness. RT @IntuitionRaps: Just karaoked the humpty dance cuz they didn't have today was a good day.
"
4736,26,"wish I had remembered my ear plugs... *sigh*
"
4737,26,"at ""duel of the iron mic"" waiting for this shit to start. hopefully I can make this money real quick.
"
4738,26,"trying to get this car situation handled. settin up the pins now. hopefully I can knock em down tomorrow. I need to get back on my shit.
"
4739,26,"@goddess_v just remember you're going to see goodie mob tonight. everything else don't matter today.
"
4740,26,"I've been cheating on Twitter with Facebook lately and it makes me feel dirty. I'm sorry Twitter. I'm back.
"
4741,27,"@londonfilmgeek I reckon I've racked up about 150 hours combined on ME1 and 2. The universe and characters are outstanding.
"
4742,27,"@londonfilmgeek Oh man. You are in for a treat.
"
4743,27,"played Bioshock 2 (360) in the last 24 hours. http://raptr.com/henryJSB
"
4744,27,"@CHINOXL yeah for real i just did the first part where i speak to gaia..this is gonna be fcking insane going after zeus
"
4745,27,"@old_school_girl I'm playing xbox but sometimes I check my twitter! Now i'm going to have dinner. xxx
"
4746,27,"@old_school_girl ahhh! see =P. It's ok. speak to you tomorrow xxxx
"
4747,27,"@CHINOXL yeah man! it's gonna be the shit! ive just started my playthrough of II now.
"
4748,27,"@CHINOXL yo man, you ever finish up GOWII?
"
4749,27,"@ThatKevinSmith Where can I get the SModcast from? I really want to hear this.
"
4750,27,"My Top 3 Weekly #lastfm artists: Phoenix (51), Komytea (18) and Bad Brains (17) http://bit.ly/b0oUEf
"
4751,27,"@old_school_girl Yeppp. I'm cool but freeeezing cold. How are you? x
"
4752,27,"@IanM81 Swing that my way Ian
"
4753,27,"I'm trying to gauge at what point Sleepyhead by Passion Pit is going to drive me insane.
"
4754,27,"@thevowel I wish I had my 360 on so I could send you a random msg asking you about whether you are CEO of 2k
"
4755,27,"@thevowel GIMME RECON ARMOR
"
4756,27,"the answer is at 4.52am you listen to prog house
"
4757,27,"Everything @alexhhhh recommends for music is so great
"
4758,27,"What do you do at 4.52am really. Without video games I'm lost at this point.
"
4759,27,"This was me at Bioshock 2's ending: ;__; and D'AWWW.
"
4760,27,"@ThatKevinSmith Dude you aren't even that fat. Wtf.
"
4761,27,"I'm really, really looking forward to the new Prince of Persia.
"
4762,27,"played Bioshock 2 (360) in the last 24 hours. http://raptr.com/henryJSB
"
4763,27,"@_micster Aye. Can't say I really care much. As long as he isn't a cock he can do what he wants.
"
4764,27,"@_micster Never played the original. Looks like it was fun but flawed. That is the general consensus.
"
4765,27,"Just Cause 2 looks like it might actually be one of those awesome sequels.
"
4766,27,"@old_school_girl lol whenever i finish doing work you are always in bed. stay up late!! xx
"
4767,27,"@Gavin_Connolly an assortment of xbox and uni work it looks like.
"
4768,27,"@geen82 Finishing off Bioshock 2 methinks. And POSSIBLY getting some work done.
"
4769,27,"@old_school_girl oo speak to moi!
"
4770,27,"@_micster I welcome you into my crack.
"
4771,27,"What's everyone upto tonight?
"
4772,27,"@darkheadlights October 2nd!
"
4773,27,"@old_school_girl hey hey hey. =] you on msn? x
"
4774,27,"@JoellOrtiz Boom Bye Yeah is that hype music man
"
4775,27,"@cthagod lmmmmmmfaoooo oh my god i am in hysterics here
"
4776,27,"@LauraSteelMusic as ifffff. i bet you've got a line of people to reject!
"
4777,27,"played Bioshock 2 (360) in the last 24 hours. http://raptr.com/henryJSB
"
4778,27,"@old_school_girl hey ! are you still here!? xx
"
4779,27,"@geen82 I had a brief fling with Chrome, but ultimately came back to firefox as well. Practicality I spose..
"
4780,27,"@geen82 Works fine for me, i'm on latest version of firefox.
"
4781,27,"@BenKuchera Yep it's only a small thing you plug into a usb port.
"
4782,27,"@justanenigma cheers me dear
"
4783,27,"@hanskizz HAHA jeeeeeeeeeeeeSUS!
"
4784,27,"@Left4Ed Don't stop. I'll join you. Fine piece ass that she is.
"
4785,27,"played Bioshock 2 (360) in the last 24 hours. http://raptr.com/henryJSB
"
4786,27,"@Stepto Awesome. My haul is no match for yours. Just a 360/Ps3/DS/PSP and a Gaming PC over here.
"
4787,27,"@Stepto Just out of interest, do you also own a Ps3/Wii?
"
4788,27,"@ThatKevinSmith lol cop out hasn't leaked online
"
4789,27,"@oGrime oh my god if anyone does that they are a legend
"
4790,27,"@JoellOrtiz If you have enough time to reason with me and reply to me over twitter I got enough time to buy your record.
"
4791,27,"@JoellOrtiz you'd be surprised at the amount you will sell because of your interaction with fans through twitter.
"
4792,27,"It's annoying when a friend is going through a shitty time and you just don't know what to say to them.
"
4793,27,"@darkheadlights Yeah Dantes Inferno wasn't very good at all
"
4794,27,"@ILoveJahangeer Yeah something nasty going round. These winter months are the wooorst.
"
4795,27,"played Prototype (360) and Bioshock 2 (360) in the last 24 hours. http://raptr.com/henryJSB
"
4796,27,"Off to bed then i guess. Hopefully this shit cold has cleared up by tomorrow. Night all.
"
4797,27,"@old_school_girl leave me a myspace msg or something if you got time. give me something nice to wake up and read =]. night xxx
"
4798,27,"@FINALLEVEL you RT'd a white guy you can't be racist LOL
"
4799,27,"@londonfilmgeek twitter wouldn't let me respond to your DM. What's the pricing? I'll definitely give it a look later.
"
4800,27,"@old_school_girl I wanna speak to you aswell! But I'm going to bed in like 5 mins cause I'm still feeling ill. Lets speak tomorrow..yess? xx
"
4801,27,"@londonfilmgeek Excellent, I'll be looking those up.
"
4802,27,"@londonfilmgeek Same..and Doug Stanhope is amazing. From the first time I heard '..and thats why i drink. I knew I was gonna like him
"
4803,27,"@edell I agree..guy has always been an asshole. Just check his twitter page. But now..well, what goes around comes around
"
4804,27,"@ndashing I posted on UKD..can you drop the link in that thread. if you posted already i apologise i didn't see
"
4805,27,"@darkheadlights Yeeeeeap. I got RT'd by Ice-T as well! Woop.
"
4806,27,"@FINALLEVEL Yep he fucked up.
"
4807,27,"@_micster So I'm hearing now. Ha. Knew his mouth would catch up to him somehow.
"
4808,27,"@FINALLEVEL Said his dick was a white supremacist.
"
4809,27,"Whats this I'm hearing about John Mayer and racism? Really?
"
4810,27,"@old_school_girl ohh it ran out. =/ I only had it for like a month. x
"
4811,27,"@NowGamer_Dan the ex metaphor was excellent.
"
4812,27,"@alexhhhh lol these guys lol i don't even know either
"
4813,27,"@darkheadlights Yep it is.
"
4814,27,"*crawls out from underneath covers* Lost? *coughs*
"
4815,27,"played Dante's Inferno (360) and Prototype (360) in the last 24 hours. http://raptr.com/henryJSB
"
4816,27,"@old_school_girl hahaaa just seen it. v. funny lol xx
"
4817,27,"@himupnorth This has happened to me as well. I've gone from 100 back down to 80 twice in the last couple of weeks.
"
4818,27,"@old_school_girl I've been outside lol, I had to go and sort out my locations for my shooting. It just made me feel worse. Might nap later.x
"
4819,27,"@old_school_girl Yeah.. I think i got the flu or something. Either way I feel like shit.
"
4820,27,"http://twitpic.com/128uu4 - My evening just got a whole lot better..
"
4821,27,"@ndashing Yep! FUCK Jan & Feb!
"
4822,27,"I've not felt this ill for a while. Ugh.
"
